Datat,Label
-14.27,Notstressed
-9.26,Notstressed
-3.04,Notstressed
3.66,Notstressed
10.11,Notstressed
15.73,Notstressed
20.23,Notstressed
23.58,Notstressed
25.9,Notstressed
27.29,Notstressed
27.87,Notstressed
27.65,Notstressed
26.72,Notstressed
25.26,Notstressed
23.57,Notstressed
21.98,Notstressed
20.76,Notstressed
20.06,Notstressed
19.85,Notstressed
20.04,Notstressed
20.46,Notstressed
20.96,Notstressed
21.44,Notstressed
21.79,Notstressed
21.96,Notstressed
21.92,Notstressed
21.73,Notstressed
21.49,Notstressed
21.29,Notstressed
21.2,Notstressed
21.13,Notstressed
20.96,Notstressed
20.5,Notstressed
19.56,Notstressed
18.05,Notstressed
15.93,Notstressed
13.22,Notstressed
9.98,Notstressed
6.3,Notstressed
2.3,Notstressed
-1.76,Notstressed
-5.56,Notstressed
-8.76,Notstressed
-11.14,Notstressed
-12.7,Notstressed
-13.74,Notstressed
-14.71,Notstressed
-16.1,Notstressed
-18.18,Notstressed
-20.93,Notstressed
-24,Notstressed
-26.84,Notstressed
-28.78,Notstressed
-29.27,Notstressed
-27.94,Notstressed
-24.74,Notstressed
-19.92,Notstressed
-13.99,Notstressed
-7.67,Notstressed
-1.67,Notstressed
3.44,Notstressed
7.36,Notstressed
10.08,Notstressed
11.77,Notstressed
12.73,Notstressed
13.2,Notstressed
13.34,Notstressed
13.25,Notstressed
13.01,Notstressed
12.76,Notstressed
12.65,Notstressed
12.87,Notstressed
13.49,Notstressed
14.45,Notstressed
15.54,Notstressed
16.52,Notstressed
17.17,Notstressed
17.44,Notstressed
17.42,Notstressed
17.27,Notstressed
17.13,Notstressed
16.99,Notstressed
16.71,Notstressed
16.07,Notstressed
14.91,Notstressed
13.25,Notstressed
11.27,Notstressed
9.27,Notstressed
7.53,Notstressed
6.16,Notstressed
5.06,Notstressed
3.95,Notstressed
2.56,Notstressed
0.74,Notstressed
-1.47,Notstressed
-3.86,Notstressed
-6.16,Notstressed
-8.13,Notstressed
-9.64,Notstressed
-10.65,Notstressed
-11.22,Notstressed
-11.46,Notstressed
-11.61,Notstressed
-11.97,Notstressed
-12.87,Notstressed
-14.5,Notstressed
-16.81,Notstressed
-19.41,Notstressed
-21.61,Notstressed
-22.68,Notstressed
-22.09,Notstressed
-19.69,Notstressed
-15.76,Notstressed
-10.86,Notstressed
-5.66,Notstressed
-0.74,Notstressed
3.54,Notstressed
6.98,Notstressed
9.54,Notstressed
11.24,Notstressed
12.2,Notstressed
12.52,Notstressed
12.34,Notstressed
11.78,Notstressed
10.99,Notstressed
10.14,Notstressed
9.46,Notstressed
9.18,Notstressed
9.47,Notstressed
10.34,Notstressed
11.62,Notstressed
13,Notstressed
14.17,Notstressed
14.97,Notstressed
15.44,Notstressed
15.75,Notstressed
16.06,Notstressed
16.43,Notstressed
16.72,Notstressed
16.72,Notstressed
16.24,Notstressed
15.23,Notstressed
13.8,Notstressed
12.15,Notstressed
10.5,Notstressed
8.95,Notstressed
7.5,Notstressed
6.03,Notstressed
4.44,Notstressed
2.68,Notstressed
0.8,Notstressed
-1.07,Notstressed
-2.82,Notstressed
-4.35,Notstressed
-5.69,Notstressed
-6.97,Notstressed
-8.32,Notstressed
-9.9,Notstressed
-11.8,Notstressed
-14.14,Notstressed
-16.98,Notstressed
-20.3,Notstressed
-23.95,Notstressed
-27.48,Notstressed
-30.24,Notstressed
-31.47,Notstressed
-30.54,Notstressed
-27.2,Notstressed
-21.71,Notstressed
-14.76,Notstressed
-7.29,Notstressed
-0.18,Notstressed
5.96,Notstressed
10.85,Notstressed
14.53,Notstressed
17.17,Notstressed
19.01,Notstressed
20.2,Notstressed
20.88,Notstressed
21.12,Notstressed
21.02,Notstressed
20.73,Notstressed
20.44,Notstressed
20.39,Notstressed
20.76,Notstressed
21.65,Notstressed
22.96,Notstressed
24.43,Notstressed
25.68,Notstressed
26.31,Notstressed
26.06,Notstressed
24.82,Notstressed
22.6,Notstressed
19.53,Notstressed
15.79,Notstressed
11.57,Notstressed
7.15,Notstressed
2.88,Notstressed
-0.91,Notstressed
-3.96,Notstressed
-6.21,Notstressed
-7.81,Notstressed
-9.06,Notstressed
-10.23,Notstressed
-11.49,Notstressed
-12.8,Notstressed
-14.02,Notstressed
-14.97,Notstressed
-15.56,Notstressed
-15.81,Notstressed
-15.8,Notstressed
-15.63,Notstressed
-15.39,Notstressed
-15.18,Notstressed
-15.11,Notstressed
-15.35,Notstressed
-15.98,Notstressed
-16.93,Notstressed
-17.87,Notstressed
-18.3,Notstressed
-17.66,Notstressed
-15.57,Notstressed
-12.02,Notstressed
-7.41,Notstressed
-2.46,Notstressed
2.06,Notstressed
5.59,Notstressed
7.94,Notstressed
9.32,Notstressed
10.21,Notstressed
11.12,Notstressed
12.37,Notstressed
14.02,Notstressed
15.9,Notstressed
17.72,Notstressed
19.21,Notstressed
20.25,Notstressed
20.84,Notstressed
21.03,Notstressed
20.85,Notstressed
20.28,Notstressed
19.25,Notstressed
17.71,Notstressed
15.7,Notstressed
13.32,Notstressed
10.76,Notstressed
8.18,Notstressed
5.64,Notstressed
3.16,Notstressed
0.68,Notstressed
-1.81,Notstressed
-4.31,Notstressed
-6.75,Notstressed
-9.11,Notstressed
-11.38,Notstressed
-13.61,Notstressed
-15.85,Notstressed
-18.07,Notstressed
-20.18,Notstressed
-22.03,Notstressed
-23.48,Notstressed
-24.45,Notstressed
-24.92,Notstressed
-25.04,Notstressed
-24.96,Notstressed
-24.88,Notstressed
-24.99,Notstressed
-25.43,Notstressed
-26.26,Notstressed
-27.4,Notstressed
-28.65,Notstressed
-29.6,Notstressed
-29.77,Notstressed
-28.69,Notstressed
-26.06,Notstressed
-21.88,Notstressed
-16.44,Notstressed
-10.31,Notstressed
-4.13,Notstressed
1.52,Notstressed
6.24,Notstressed
9.89,Notstressed
12.55,Notstressed
14.43,Notstressed
15.77,Notstressed
16.8,Notstressed
17.69,Notstressed
18.58,Notstressed
19.58,Notstressed
20.8,Notstressed
22.33,Notstressed
24.18,Notstressed
26.28,Notstressed
28.48,Notstressed
30.61,Notstressed
32.52,Notstressed
34.19,Notstressed
35.63,Notstressed
36.93,Notstressed
38.12,Notstressed
39.14,Notstressed
39.84,Notstressed
40.06,Notstressed
39.72,Notstressed
38.87,Notstressed
37.67,Notstressed
36.31,Notstressed
34.89,Notstressed
33.37,Notstressed
31.56,Notstressed
29.23,Notstressed
26.23,Notstressed
22.56,Notstressed
18.38,Notstressed
13.92,Notstressed
9.44,Notstressed
5.11,Notstressed
0.95,Notstressed
-3.11,Notstressed
-7.22,Notstressed
-11.5,Notstressed
-15.88,Notstressed
-20.09,Notstressed
-23.56,Notstressed
-25.67,Notstressed
-25.91,Notstressed
-24.13,Notstressed
-20.65,Notstressed
-16.11,Notstressed
-11.27,Notstressed
-6.78,Notstressed
-3.06,Notstressed
-0.28,Notstressed
1.58,Notstressed
2.62,Notstressed
3.05,Notstressed
3.11,Notstressed
3.08,Notstressed
3.07,Notstressed
3.01,Notstressed
2.64,Notstressed
1.69,Notstressed
0.1,Notstressed
-1.87,Notstressed
-3.73,Notstressed
-4.97,Notstressed
-5.32,Notstressed
-4.9,Notstressed
-4.15,Notstressed
-3.58,Notstressed
-3.6,Notstressed
-4.36,Notstressed
-5.72,Notstressed
-7.34,Notstressed
-8.73,Notstressed
-9.4,Notstressed
-9.01,Notstressed
-7.49,Notstressed
-5.2,Notstressed
-2.86,Notstressed
-1.34,Notstressed
-1.39,Notstressed
-3.36,Notstressed
-7.09,Notstressed
-12.02,Notstressed
-17.44,Notstressed
-22.75,Notstressed
-27.56,Notstressed
-31.7,Notstressed
-35.11,Notstressed
-37.69,Notstressed
-39.35,Notstressed
-39.95,Notstressed
-39.43,Notstressed
-37.79,Notstressed
-35.07,Notstressed
-31.36,Notstressed
-26.82,Notstressed
-21.65,Notstressed
-16.2,Notstressed
-10.9,Notstressed
-6.28,Notstressed
-2.77,Notstressed
-0.68,Notstressed
-0.11,Notstressed
-0.9,Notstressed
-2.76,Notstressed
-5.3,Notstressed
-8.15,Notstressed
-11.01,Notstressed
-13.71,Notstressed
-16.18,Notstressed
-18.38,Notstressed
-20.24,Notstressed
-21.65,Notstressed
-22.43,Notstressed
-22.47,Notstressed
-21.74,Notstressed
-20.41,Notstressed
-18.74,Notstressed
-17.06,Notstressed
-15.62,Notstressed
-14.59,Notstressed
-14.01,Notstressed
-13.81,Notstressed
-13.83,Notstressed
-13.88,Notstressed
-13.79,Notstressed
-13.42,Notstressed
-12.76,Notstressed
-11.95,Notstressed
-11.24,Notstressed
-10.95,Notstressed
-11.33,Notstressed
-12.46,Notstressed
-14.17,Notstressed
-16.07,Notstressed
-17.62,Notstressed
-18.26,Notstressed
-17.6,Notstressed
-15.46,Notstressed
-11.99,Notstressed
-7.56,Notstressed
-2.7,Notstressed
2.08,Notstressed
6.31,Notstressed
9.7,Notstressed
12.07,Notstressed
13.36,Notstressed
13.59,Notstressed
12.79,Notstressed
11.07,Notstressed
8.56,Notstressed
5.47,Notstressed
2.04,Notstressed
-1.44,Notstressed
-4.69,Notstressed
-7.48,Notstressed
-9.61,Notstressed
-10.98,Notstressed
-11.59,Notstressed
-11.54,Notstressed
-11.06,Notstressed
-10.39,Notstressed
-9.79,Notstressed
-9.42,Notstressed
-9.42,Notstressed
-9.84,Notstressed
-10.67,Notstressed
-11.89,Notstressed
-13.39,Notstressed
-15.03,Notstressed
-16.64,Notstressed
-18.1,Notstressed
-19.37,Notstressed
-20.56,Notstressed
-21.87,Notstressed
-23.51,Notstressed
-25.64,Notstressed
-28.27,Notstressed
-31.25,Notstressed
-34.25,Notstressed
-36.72,Notstressed
-38.07,Notstressed
-37.73,Notstressed
-35.3,Notstressed
-30.71,Notstressed
-24.3,Notstressed
-16.7,Notstressed
-8.69,Notstressed
-1.07,Notstressed
5.61,Notstressed
10.98,Notstressed
14.93,Notstressed
17.49,Notstressed
18.81,Notstressed
19.07,Notstressed
18.51,Notstressed
17.39,Notstressed
15.99,Notstressed
14.54,Notstressed
13.23,Notstressed
12.18,Notstressed
11.43,Notstressed
10.96,Notstressed
10.76,Notstressed
10.87,Notstressed
11.34,Notstressed
12.16,Notstressed
13.24,Notstressed
14.35,Notstressed
15.14,Notstressed
15.3,Notstressed
14.69,Notstressed
13.35,Notstressed
11.52,Notstressed
9.48,Notstressed
7.46,Notstressed
5.52,Notstressed
3.58,Notstressed
1.5,Notstressed
-0.86,Notstressed
-3.58,Notstressed
-6.73,Notstressed
-10.31,Notstressed
-14.23,Notstressed
-18.23,Notstressed
-21.79,Notstressed
-24.24,Notstressed
-24.88,Notstressed
-23.24,Notstressed
-19.27,Notstressed
-13.39,Notstressed
-6.35,Notstressed
1.01,Notstressed
7.99,Notstressed
14.13,Notstressed
19.23,Notstressed
23.23,Notstressed
26.09,Notstressed
27.76,Notstressed
28.25,Notstressed
27.66,Notstressed
26.27,Notstressed
24.43,Notstressed
22.53,Notstressed
20.84,Notstressed
19.46,Notstressed
18.36,Notstressed
17.45,Notstressed
16.69,Notstressed
16.12,Notstressed
15.86,Notstressed
15.98,Notstressed
16.45,Notstressed
17.11,Notstressed
17.69,Notstressed
17.87,Notstressed
17.4,Notstressed
16.18,Notstressed
14.26,Notstressed
11.86,Notstressed
9.23,Notstressed
6.61,Notstressed
4.1,Notstressed
1.66,Notstressed
-0.83,Notstressed
-3.54,Notstressed
-6.6,Notstressed
-10.09,Notstressed
-13.94,Notstressed
-17.94,Notstressed
-21.73,Notstressed
-24.72,Notstressed
-26.3,Notstressed
-25.94,Notstressed
-23.42,Notstressed
-18.9,Notstressed
-12.94,Notstressed
-6.29,Notstressed
0.3,Notstressed
6.25,Notstressed
11.22,Notstressed
15.09,Notstressed
17.86,Notstressed
19.57,Notstressed
20.29,Notstressed
20.15,Notstressed
19.29,Notstressed
17.98,Notstressed
16.49,Notstressed
15.14,Notstressed
14.2,Notstressed
13.8,Notstressed
13.91,Notstressed
14.35,Notstressed
14.84,Notstressed
15.14,Notstressed
15.18,Notstressed
14.99,Notstressed
14.73,Notstressed
14.47,Notstressed
14.15,Notstressed
13.55,Notstressed
12.43,Notstressed
10.65,Notstressed
8.27,Notstressed
5.54,Notstressed
2.8,Notstressed
0.31,Notstressed
-1.87,Notstressed
-3.87,Notstressed
-5.95,Notstressed
-8.42,Notstressed
-11.44,Notstressed
-14.99,Notstressed
-18.83,Notstressed
-22.46,Notstressed
-25.24,Notstressed
-26.51,Notstressed
-25.76,Notstressed
-22.82,Notstressed
-17.92,Notstressed
-11.68,Notstressed
-4.92,Notstressed
1.56,Notstressed
7.16,Notstressed
11.59,Notstressed
14.82,Notstressed
16.99,Notstressed
18.23,Notstressed
18.62,Notstressed
18.22,Notstressed
17.15,Notstressed
15.63,Notstressed
14.02,Notstressed
12.66,Notstressed
11.82,Notstressed
11.6,Notstressed
11.87,Notstressed
12.43,Notstressed
13.03,Notstressed
13.5,Notstressed
13.75,Notstressed
13.81,Notstressed
13.72,Notstressed
13.54,Notstressed
13.27,Notstressed
12.83,Notstressed
12.11,Notstressed
10.97,Notstressed
9.29,Notstressed
7.09,Notstressed
4.47,Notstressed
1.65,Notstressed
-1.16,Notstressed
-3.81,Notstressed
-6.3,Notstressed
-8.78,Notstressed
-11.45,Notstressed
-14.49,Notstressed
-17.95,Notstressed
-21.66,Notstressed
-25.25,Notstressed
-28.24,Notstressed
-30.09,Notstressed
-30.36,Notstressed
-28.77,Notstressed
-25.32,Notstressed
-20.22,Notstressed
-13.91,Notstressed
-6.98,Notstressed
-0.12,Notstressed
6.02,Notstressed
10.95,Notstressed
14.45,Notstressed
16.55,Notstressed
17.53,Notstressed
17.72,Notstressed
17.42,Notstressed
16.75,Notstressed
15.77,Notstressed
14.48,Notstressed
13,Notstressed
11.58,Notstressed
10.49,Notstressed
9.94,Notstressed
9.97,Notstressed
10.44,Notstressed
11.09,Notstressed
11.66,Notstressed
11.97,Notstressed
11.95,Notstressed
11.63,Notstressed
11,Notstressed
10.07,Notstressed
8.77,Notstressed
7.01,Notstressed
4.75,Notstressed
2.05,Notstressed
-0.93,Notstressed
-3.98,Notstressed
-6.91,Notstressed
-9.57,Notstressed
-11.96,Notstressed
-14.14,Notstressed
-16.27,Notstressed
-18.51,Notstressed
-21.01,Notstressed
-23.83,Notstressed
-26.93,Notstressed
-30.09,Notstressed
-32.93,Notstressed
-34.93,Notstressed
-35.51,Notstressed
-34.25,Notstressed
-31,Notstressed
-25.94,Notstressed
-19.59,Notstressed
-12.63,Notstressed
-5.77,Notstressed
0.47,Notstressed
5.78,Notstressed
10.09,Notstressed
13.47,Notstressed
15.98,Notstressed
17.67,Notstressed
18.6,Notstressed
18.86,Notstressed
18.65,Notstressed
18.24,Notstressed
17.85,Notstressed
17.61,Notstressed
17.49,Notstressed
17.37,Notstressed
17.14,Notstressed
16.82,Notstressed
16.55,Notstressed
16.47,Notstressed
16.63,Notstressed
16.9,Notstressed
17.05,Notstressed
16.82,Notstressed
16.14,Notstressed
15.07,Notstressed
13.81,Notstressed
12.55,Notstressed
11.35,Notstressed
10.15,Notstressed
8.82,Notstressed
7.24,Notstressed
5.42,Notstressed
3.47,Notstressed
1.54,Notstressed
-0.22,Notstressed
-1.79,Notstressed
-3.22,Notstressed
-4.63,Notstressed
-6.2,Notstressed
-8.1,Notstressed
-10.45,Notstressed
-13.21,Notstressed
-16.16,Notstressed
-18.82,Notstressed
-20.55,Notstressed
-20.73,Notstressed
-18.96,Notstressed
-15.2,Notstressed
-9.9,Notstressed
-3.77,Notstressed
2.35,Notstressed
7.75,Notstressed
11.95,Notstressed
14.74,Notstressed
16.15,Notstressed
16.32,Notstressed
15.48,Notstressed
13.85,Notstressed
11.72,Notstressed
9.39,Notstressed
7.14,Notstressed
5.24,Notstressed
3.91,Notstressed
3.25,Notstressed
3.25,Notstressed
3.81,Notstressed
4.77,Notstressed
5.94,Notstressed
7.15,Notstressed
8.28,Notstressed
9.18,Notstressed
9.72,Notstressed
9.81,Notstressed
9.38,Notstressed
8.46,Notstressed
7.15,Notstressed
5.61,Notstressed
3.94,Notstressed
2.24,Notstressed
0.52,Notstressed
-1.24,Notstressed
-3.07,Notstressed
-5,Notstressed
-7.02,Notstressed
-9.11,Notstressed
-11.21,Notstressed
-13.25,Notstressed
-15.17,Notstressed
-16.97,Notstressed
-18.78,Notstressed
-20.76,Notstressed
-23.16,Notstressed
-26.05,Notstressed
-29.28,Notstressed
-32.33,Notstressed
-34.48,Notstressed
-34.98,Notstressed
-33.34,Notstressed
-29.53,Notstressed
-23.96,Notstressed
-17.39,Notstressed
-10.65,Notstressed
-4.43,Notstressed
0.83,Notstressed
4.99,Notstressed
8.06,Notstressed
10.15,Notstressed
11.33,Notstressed
11.7,Notstressed
11.39,Notstressed
10.59,Notstressed
9.54,Notstressed
8.47,Notstressed
7.62,Notstressed
7.12,Notstressed
7.04,Notstressed
7.38,Notstressed
8.05,Notstressed
8.95,Notstressed
9.94,Notstressed
10.89,Notstressed
11.71,Notstressed
12.3,Notstressed
12.59,Notstressed
12.5,Notstressed
11.98,Notstressed
11.02,Notstressed
9.66,Notstressed
8.02,Notstressed
6.22,Notstressed
4.38,Notstressed
2.57,Notstressed
0.78,Notstressed
-1.03,Notstressed
-2.93,Notstressed
-4.97,Notstressed
-7.18,Notstressed
-9.51,Notstressed
-11.87,Notstressed
-14.17,Notstressed
-16.4,Notstressed
-18.62,Notstressed
-21.04,Notstressed
-23.81,Notstressed
-26.93,Notstressed
-30.06,Notstressed
-32.56,Notstressed
-33.67,Notstressed
-32.73,Notstressed
-29.5,Notstressed
-24.24,Notstressed
-17.6,Notstressed
-10.42,Notstressed
-3.48,Notstressed
2.63,Notstressed
7.61,Notstressed
11.35,Notstressed
13.88,Notstressed
15.29,Notstressed
15.74,Notstressed
15.41,Notstressed
14.57,Notstressed
13.52,Notstressed
12.58,Notstressed
12.01,Notstressed
11.97,Notstressed
12.47,Notstressed
13.38,Notstressed
14.49,Notstressed
15.58,Notstressed
16.48,Notstressed
17.07,Notstressed
17.3,Notstressed
17.09,Notstressed
16.41,Notstressed
15.25,Notstressed
13.71,Notstressed
12,Notstressed
10.35,Notstressed
8.94,Notstressed
7.78,Notstressed
6.67,Notstressed
5.3,Notstressed
3.4,Notstressed
0.85,Notstressed
-2.23,Notstressed
-5.58,Notstressed
-8.88,Notstressed
-11.91,Notstressed
-14.55,Notstressed
-16.84,Notstressed
-18.93,Notstressed
-21.03,Notstressed
-23.38,Notstressed
-26.2,Notstressed
-29.53,Notstressed
-33.11,Notstressed
-36.36,Notstressed
-38.45,Notstressed
-38.55,Notstressed
-36.18,Notstressed
-31.39,Notstressed
-24.74,Notstressed
-17.13,Notstressed
-9.49,Notstressed
-2.56,Notstressed
3.25,Notstressed
7.78,Notstressed
11.05,Notstressed
13.14,Notstressed
14.17,Notstressed
14.37,Notstressed
13.99,Notstressed
13.33,Notstressed
12.64,Notstressed
12.06,Notstressed
11.63,Notstressed
11.35,Notstressed
11.23,Notstressed
11.31,Notstressed
11.69,Notstressed
12.41,Notstressed
13.46,Notstressed
14.73,Notstressed
16.01,Notstressed
17.01,Notstressed
17.44,Notstressed
17.12,Notstressed
16.01,Notstressed
14.24,Notstressed
12.14,Notstressed
10.05,Notstressed
8.2,Notstressed
6.64,Notstressed
5.2,Notstressed
3.57,Notstressed
1.51,Notstressed
-1.02,Notstressed
-3.86,Notstressed
-6.71,Notstressed
-9.29,Notstressed
-11.46,Notstressed
-13.28,Notstressed
-14.95,Notstressed
-16.79,Notstressed
-19.1,Notstressed
-22.13,Notstressed
-25.95,Notstressed
-30.39,Notstressed
-34.97,Notstressed
-38.89,Notstressed
-41.26,Notstressed
-41.28,Notstressed
-38.59,Notstressed
-33.4,Notstressed
-26.41,Notstressed
-18.59,Notstressed
-10.86,Notstressed
-3.87,Notstressed
2.07,Notstressed
6.87,Notstressed
10.58,Notstressed
13.26,Notstressed
14.95,Notstressed
15.69,Notstressed
15.61,Notstressed
14.92,Notstressed
13.9,Notstressed
12.85,Notstressed
12.04,Notstressed
11.62,Notstressed
11.61,Notstressed
11.95,Notstressed
12.56,Notstressed
13.38,Notstressed
14.4,Notstressed
15.62,Notstressed
16.95,Notstressed
18.16,Notstressed
18.91,Notstressed
18.88,Notstressed
17.92,Notstressed
16.1,Notstressed
13.74,Notstressed
11.24,Notstressed
8.89,Notstressed
6.79,Notstressed
4.8,Notstressed
2.72,Notstressed
0.39,Notstressed
-2.2,Notstressed
-4.88,Notstressed
-7.4,Notstressed
-9.56,Notstressed
-11.32,Notstressed
-12.83,Notstressed
-14.34,Notstressed
-16.13,Notstressed
-18.41,Notstressed
-21.32,Notstressed
-24.9,Notstressed
-28.97,Notstressed
-33.13,Notstressed
-36.7,Notstressed
-38.82,Notstressed
-38.69,Notstressed
-35.82,Notstressed
-30.29,Notstressed
-22.77,Notstressed
-14.29,Notstressed
-5.92,Notstressed
1.51,Notstressed
7.61,Notstressed
12.36,Notstressed
15.94,Notstressed
18.48,Notstressed
20.03,Notstressed
20.58,Notstressed
20.19,Notstressed
19.07,Notstressed
17.6,Notstressed
16.17,Notstressed
15.14,Notstressed
14.64,Notstressed
14.63,Notstressed
15,Notstressed
15.65,Notstressed
16.58,Notstressed
17.83,Notstressed
19.4,Notstressed
21.13,Notstressed
22.67,Notstressed
23.62,Notstressed
23.64,Notstressed
22.64,Notstressed
20.8,Notstressed
18.53,Notstressed
16.23,Notstressed
14.15,Notstressed
12.24,Notstressed
10.3,Notstressed
8.09,Notstressed
5.49,Notstressed
2.59,Notstressed
-0.35,Notstressed
